id,name,some_capitalized,atleast_one_capitalized,first_letter_capitalized,has_suffix_salutation,start_position,distance_to_period,distance_to_closest_keyword,frequency,label
a6e7be1b-8030-4221-a603-16a81b8f4759, Ken Starr,0,1,0,0,708,2168,1,1,1
660a35a5-a8c9-4028-8bf9-ab5ab5feb714,several top White,0,1,0,0,822,2168,1,1,0
3b15cd0e-773e-440b-96a9-74668f780867,top White House,0,1,0,0,830,2168,1,1,0
5f5dde4a-769a-46ef-b02b-d8b31655a900,Congress. But many,0,1,1,0,982,2168,1,1,0
eeb0c78d-2fe5-409a-8f24-e00ab71cec6e,filings remained sealed,0,0,0,0,1008,2168,1,1,0
43ae9e28-46a8-40d9-b87f-c5e1674ae5ee,sprawling grand jury,0,0,0,0,1114,2168,1,1,0
46a9e4cc-5786-47a9-8917-340873a4bee3,grand jury investigation,0,0,0,0,1124,2168,1,2,0
d6ac41bd-3a48-47d6-8786-d8ee988b275b, Donald Trump,0,1,0,0,1180,2168,1,1,1
528a3387-cb62-4a87-b823-88604172f345,. CNN argued,1,1,0,0,1192,2168,1,1,0
50081ce7-962d-4470-bee9-19a346113480, Robert Mueller,0,1,0,0,1286,2168,1,1,1
b88e772a-0187-43e3-a5a8-8cd63f69aecc,may pursue testimony,0,0,0,0,1301,2168,1,1,0
8a0ac80d-ae22-4063-b840-09bfb6260c67,lawyer said Friday,0,1,0,0,1345,2168,1,1,0
3f97dca3-1ff2-47ee-9666-c3005fb4c185,grand jury subpoena,0,0,0,0,1486,2168,1,1,0
f700ce6d-9970-479c-8532-7a9c8f5a6617,grand jury leak,0,0,0,0,1558,2168,2108,1,0
08947c6a-dda9-42f9-bd69-e5b779799279,jury leak investigation.,0,0,0,0,1564,2168,2108,1,0
106c5862-c4e8-4a0b-ace0-7d20d01dce73,judge will allow,0,0,0,0,1606,2168,2108,1,0
bc9f6d92-bc49-4a3e-96e0-1d797ca6b842,investigating potential ties,0,0,0,0,1828,2168,2108,1,0
726e7ada-3f98-4a9d-ae4d-70f07380347f,Trump campaign associates,0,1,1,0,1876,2168,2108,1,0
93dd0ed2-3477-459f-88b6-f7eead9ea490,grand jury documents Updated,0,1,0,0,65,356,1,1,0
c31cdfb4-0360-49db-a0e2-30ef895a885a,longtime criminal defense lawyer,0,0,0,0,365,2168,1,1,0
b241befd-726d-4ee6-b534-636e75efc87b,. CNN previously reported,1,1,0,0,558,2168,1,1,0
3c58b047-e0ff-411b-994e-d6e5418c36f7,several top White House,0,1,0,0,822,2168,1,1,0
6d30b529-6b71-48fb-8659-d70d356cc803,sprawling grand jury investigation,0,0,0,0,1114,2168,1,1,0
ac0aa2b9-511b-4f93-baca-bf8d6903e5d6,grand jury leak investigation.,0,0,0,0,1558,2168,2108,1,0
7c0455f3-949a-4b72-b9ec-e619d131249c, Trump  .  Clinton,0,1,0,0,1327,2168,1,1,1
1a33ea6a-59e5-4bd4-a7b9-f30a490e443e,Flu,0,1,1,0,0,258,172,1,0
1cb5af53-e7fd-4dab-b9d5-621fa7e5eb83,now,0,0,0,0,4,258,172,1,0
eb500441-8be1-4cc9-a865-37447ac4baf2,blamed,0,0,0,0,8,258,172,1,0
eaf802a0-54b4-47de-afeb-752256fff8e1,child,0,0,0,0,22,258,172,2,0
392f267c-5613-44ca-8571-399b7da867ba,CDC,1,1,1,0,36,258,172,6,0
c3bb1804-98b7-48eb-ac8d-e8f656ab4c02,says,0,0,0,0,40,258,172,1,0
18e3c2d2-74e0-4f6c-8875-85d11f191fd3,Updated,0,1,1,0,46,258,172,1,0
5069117d-73c1-4ba0-85de-4b1b1c4e9bd2,PM,0,1,1,0,59,258,172,1,0
b84bff9a-a189-447e-9fe0-c94a0af44f8a,Fri,0,1,1,0,66,258,172,1,0
2048726a-91ad-4f8c-a444-1af643c581de,February,0,1,1,0,70,258,172,3,0
6fc3d899-fe38-4fef-9e1d-c5afa0f5830f,The,0,1,1,0,96,258,172,4,0
a74e48e1-b3d2-4afb-b6fa-3780172e9eac,deaths,0,0,0,0,100,258,172,6,0
f9fc5fb8-dbbb-4208-b768-e095d54abdff,children,0,0,0,0,118,258,172,5,0
94ed359e-b568-4d21-ba40-9c90ffc41ce3,causes,0,0,0,0,144,851,172,1,0
5796c917-8cab-44f8-b331-6cf176f5b400,reported,0,0,0,0,156,851,172,3,0
ba9b1676-8bde-4562-b3fb-0c0b690a2d08,Friday,0,1,1,0,165,851,172,1,0
4bfe6fb8-de07-468d-a37f-7bfaed8f5a7e,US,0,1,1,0,179,851,172,1,0
43712308-5bb4-444d-8fd0-71407ec49144,Centers,0,1,1,0,182,1590,172,1,0
28165fe9-f6af-4c4b-9e4a-3ebff6d5397a,Disease,0,1,1,0,194,1967,172,1,0
301c9de5-987f-4213-9fce-3107d66d2288,Control,0,1,1,0,202,1967,376,1,0
4e44ee61-2f5d-4c2b-84ba-f352e6aa236a,Prevention,0,1,1,0,214,1967,376,1,0
6121bb68-74b0-48cf-a845-8f66d40472a7,weekly,0,0,0,0,232,3540,376,2,0
e6c91e35-b868-4ff6-9187-ca8da80d1cd1,surveillance,0,0,0,0,239,3540,376,2,0
b683b84d-ec12-4c8b-92d3-c33fc311f23a,report.,0,0,0,0,252,3540,985,2,0
41590a64-77c5-49c9-afcc-4a5c6e3e16fb,Those,0,1,1,0,261,3540,985,1,0
6495cfd3-7f75-48b8-9cd9-f7810bc2f73d,deaths,0,0,0,0,267,3540,985,6,0
9ba248b4-010c-4564-acd0-2bb28d95a3b2,bring,0,0,0,0,274,3540,985,1,0
6aa3f4ed-4edc-4445-8c58-fe5f278d7822,total,0,0,0,0,284,3540,985,3,0
94e4cbc9-e08a-4245-9902-dc8931eaca2f,number,0,0,0,0,290,3540,985,1,0
4a88bdb2-a542-4086-b028-af7ae4163f2d,children,0,0,0,0,300,3540,985,5,0
382c0372-64a5-44b0-94fd-90b05879f12d,reported,0,0,0,0,309,3540,985,3,0
32dd7458-9b5a-4e37-a8f6-569e5768ac2d,died,0,0,0,0,326,3540,985,2,0
4d0d4866-24ab-44bc-a32e-409e980220b5,since,0,0,0,0,337,3540,985,2,0
d65a18bc-d4d0-4c59-8bb8-78a13d91b9c1,current,0,0,0,0,361,3540,2304,2,0
92055b4a-1b1c-4dcf-8f59-246ff30097e5,flu,0,0,0,0,369,3540,2304,9,0
9d86150c-7d51-4968-b88b-305e6f4154f9,season,0,0,0,0,373,3540,2304,5,0
548004b2-7638-4aba-aac0-01cd57949703,began.,0,0,0,0,380,3540,2304,1,0
1c3017d5-1340-45a1-825f-8d0e76aa1eb9,Three,0,1,1,0,387,3540,2304,1,0
3eab3558-d43b-4e0a-97c9-1d1b974b7ed7,four,0,0,0,0,400,3540,2304,1,0
04d13de7-ed74-489d-a7c0-1d463d64048e,children,0,0,0,0,405,3540,2304,5,0
aff68a57-ada9-4b60-a4e1-9d6ba6ee9c58,died,0,0,0,0,418,3540,2304,2,0
176b5211-3c0c-4172-b410-74010506e7fb,flu,0,0,0,0,432,3540,2304,9,0
333518ed-2dd5-4492-babf-9e4acac90afd,gotten,0,0,0,0,444,3540,2304,1,0
694d0ba0-4854-4ba2-b558-2dfa47d2c604,flu,0,0,0,0,453,3540,2304,9,0
92a0a5fc-a5c6-4fb3-ac01-b58855bf0406,acting,0,0,0,0,470,3540,2304,1,0
83190eef-30c4-4d75-9300-356841989fea,director,0,0,0,0,477,3540,2304,1,0
e73c32d4-2602-4018-b131-516523dc9a05,CDC,1,1,1,0,493,3540,2304,6,0
7e38c01a-7f28-4c0f-9560-a198ff4cab30,said,0,0,0,0,497,3540,2304,3,0
6464591e-6cfb-4af0-a99d-c261294e7a30,Thursday,0,1,1,0,507,3540,2304,1,0
ed17ab64-ee32-4a39-94c4-cc9b5593324a,news,0,0,0,0,516,3540,2304,1,0
ec3e8fcc-cbc5-48a6-b660-4df5204be56b,conference.,0,0,0,0,521,3540,2304,1,0
07d4ef96-2f40-46a0-a8cd-b5cc2ce6225e,continue,0,0,0,0,538,3540,2304,2,0
1076cb2e-8699-4e38-af44-9249a9505c84,recommend,0,0,0,0,550,3540,2304,1,0
1f468b5f-1552-4f20-a611-f791cf13ca63,parents,0,0,0,0,560,3540,2304,1,0
864b75cf-d3b2-4f71-9fd3-9f6d75207f9d,get,0,0,0,0,568,3540,2304,1,0
8aabc828-f9af-4309-9856-0afebe6fad55,children,0,0,0,0,578,3540,2304,5,0
6fbb0cb3-f4e0-45fa-b8b6-4cef945f84d5,vaccinated,0,0,0,0,587,3540,2304,2,0
33a15a36-dcdd-45ed-ad4f-78273d8172c1,even,0,0,0,0,598,3540,2304,1,0
db4c4db5-2e2d-4bed-9031-4cac3c646fb1,though,0,0,0,0,603,3540,2304,2,0
0d698da4-4f7c-45f1-a8e3-32bea26daa65,late,0,0,0,0,615,3540,2304,1,0
43fe5acd-bbb2-4d95-94eb-24239acb0a2b,Dr.,0,1,1,0,636,3540,2304,1,0
bbf5d6a3-59d9-41f2-b66e-170043079894,Anne,0,1,1,0,640,3540,2304,1,0
972850c9-faa3-4285-9e48-3f85baf848b4,Schuchat,0,1,1,0,645,3540,2304,5,0
2f444d26-4b5a-4eed-a077-dca240879602,said.,0,0,0,0,654,3540,2304,4,0
1d50e232-9e93-4bc3-996d-bd9c60b3a5a8,The,0,1,1,0,660,3540,2304,4,0
59d709d1-c0fd-4f19-85f6-4b659b0a59b5,season,0,0,0,0,664,3540,2304,5,0
7d0d7631-589c-45e6-8a79-34be80344784,may,0,0,0,0,671,3540,2304,2,0
04fe8812-8baf-4f71-bcb8-1d7a00456481,continue,0,0,0,0,675,3540,2304,2,0
c749dfe4-40d4-4b2b-82f4-e807ead9f689,several,0,0,0,0,688,3540,2304,1,0
27b5f284-d5d3-48eb-8dac-6efb407b9cf5,added.,0,0,0,0,712,3540,2304,2,0
0748b4a2-def4-4d7c-b6ba-9ac5efa68fd5,Caused,0,1,1,0,720,3540,2304,1,0
1570d703-d8d2-4f6c-a572-bf1232bdebdf,flu,0,0,0,0,739,3540,3526,9,0
65f2874d-a63e-42cf-9ff2-3d6f422cb990,contagious,0,0,0,0,748,3540,3526,1,0
fd8f6674-e039-41be-85e7-625ff4eccbf1,respiratory,0,0,0,0,759,3540,3526,1,0
83b07802-82e4-4e01-ae25-9152f1dd2a60,illness,0,0,0,0,771,3540,3526,5,0
55dafe40-22fb-43a9-a65d-68cfbfe3c446,mild,0,0,0,0,784,3540,3526,1,0
5cf4d955-0faa-4220-918f-3d66432d672d,severe,0,0,0,0,792,3540,3526,2,0
b86ea610-5626-4e8f-88d2-e4103280577d,symptoms,0,0,0,0,799,3540,3526,1,0
0b5bf2c9-34e4-4e48-bc41-e45884e0b780,can,0,0,0,0,813,3540,3526,1,0
447c95cd-7c07-44a4-a08a-085dfc8b74a5,sometimes,0,0,0,0,817,3540,3526,1,0
7a2162ab-0531-4e65-b1fd-953f8c419256,lead,0,0,0,0,827,3540,3526,1,0
dfe891c9-0e2b-4cf1-9691-5c361eb56479,death.,0,0,0,0,835,3540,3526,1,0
26f5063e-990d-4dfd-8963-24c5ac5c500d,The,0,1,1,0,843,3540,3526,4,0
744110fc-a24a-4b49-9d33-9bc51cba4eb2,performance,0,0,0,0,857,3540,3526,1,0
df83056c-02dc-49b7-8f07-0979fff29463,children,0,0,0,0,872,3540,3526,5,0
856df96d-23d4-462a-ad9c-ab0ff506814a,Schuchat,0,1,1,0,912,3540,3526,5,0
be90fa7a-c832-4b8f-b841-ee35e7e327b4,said,0,0,0,0,921,3540,3526,3,0
e5e73a7c-bc67-4f2d-8566-af39575268cb,release,0,0,0,0,936,3540,3526,1,0
a2ff86f6-41b6-4811-93c1-d9ed4335b53f,midseason,0,0,0,0,957,3540,3526,1,0
b204c51d-e15c-4d10-a768-44f69adc5bbe,report,0,0,0,0,967,3540,3526,1,0
5fd9c083-6453-4313-8b99-a3f04156a5ee,estimated,0,0,0,0,977,3540,3526,3,0
f9d610d2-5af8-4fcf-9241-c5dfd768ba71,vaccine,0,0,0,0,987,3540,3526,2,0
bf491486-1155-4419-975b-c007b1d6f7f1,effectiveness,0,0,0,0,995,3540,3526,2,0
26dbaf7f-71af-4fc2-a82c-6dde70a0bde7,rates.,0,0,0,0,1009,3540,3526,1,0
c73351f4-1a45-4ce9-be98-1299ce8e70b0,vaccine,0,0,0,0,1030,3540,3526,2,0
5e308300-0b33-49b7-b7ac-7de1cd1c9a98,found,0,0,0,0,1042,3540,3526,1,0
33fc9950-238a-4b8c-9270-fb614f3eb69c,just,0,0,0,0,1054,3540,3526,1,0
6b0b2ad8-246f-4efd-b448-a55ccb947562,effective,0,0,0,0,1063,3540,3526,1,0
ac51424d-a468-4ea1-9a5f-0ca9a165c5da,circulating,0,0,0,0,1081,3540,3526,1,0
aa00bfb8-ab9b-4ee7-95a1-6f0a36cbc793,flu,0,0,0,0,1093,3540,3526,9,0
0f71cc2a-2f3a-4f3d-9154-f3f357a529f0,effectiveness,0,0,0,0,1132,3540,3526,2,0
c388fcce-7eb6-467a-9c58-ce576856e6d3,rate,0,0,0,0,1146,3540,3526,2,0
39d9f3f4-9629-4023-9c6f-2fb468c06da0,This,0,1,1,0,1161,3540,3526,3,0
610da354-facf-4123-bbfa-72b1feb6ec4f,means,0,0,0,0,1166,3540,3526,1,0
373e5f0a-8c2b-455d-b0e8-48c68debef7c,vaccinated,0,0,0,0,1174,3540,3526,2,0
b806c07b-aa80-4963-aca2-8ce43c1e7e3c,child,0,0,0,0,1185,3540,3526,2,0
b9e89a5b-8079-4e5f-a73b-fde647f0c3e0,reduced,0,0,0,0,1195,3540,3526,1,0
b256e374-8c42-4038-8dbb-798afe52cc71,risk,0,0,0,0,1214,3540,3526,1,0
4b8e7c1a-1ea8-4e5a-9aa6-7211732bd4a8,getting,0,0,0,0,1222,3540,3526,1,0
40297aa3-fd95-4090-b386-f7a49a2b4624,sick,0,0,0,0,1230,3540,3526,1,0
10cf8d92-b38e-40a6-af1f-87e2805e7329,going,0,0,0,0,1239,3540,3526,1,0
28af16b5-cfe5-4352-848d-9db58e98149f,office,0,0,0,0,1261,3540,3526,1,0
7ccb0cfc-ae3f-40b7-bf7b-8aeb7706a173,half.,0,0,0,0,1281,3540,3526,1,0
4fed6fea-eda7-4449-a6ef-458d3aeabcb8,CDC,1,1,1,0,1288,3540,3526,6,0
f57fde7b-2378-4692-8985-79a14f94c64c,spokeswoman,0,0,0,0,1292,3540,3526,1,0
7abe233a-4f5f-489c-b160-859c66ceffe7,Kristen,0,1,1,0,1304,3540,3526,1,0
60c0a7d3-8b11-4406-aae6-04823ac0debd,Nordlund,0,1,1,0,1312,3540,3526,3,0
e59ad6f0-3bd4-4249-8028-a4d2461c098d,said,0,0,0,0,1321,3540,3526,3,0
245a8361-9cd6-43a6-8023-a555d699ed45,flu,0,0,0,0,1331,3540,3526,9,0
ed1affe2-2cd3-4e8d-aa0d-17540537e4c9,activity,0,0,0,0,1335,3540,3526,2,0
f61e4563-c9c4-47d3-bf57-b50cbfe519e4,still,0,0,0,0,1347,3540,3526,2,0
f2c3ec27-e1a0-4c70-b7c3-44a077bbf804,increase,0,0,0,0,1374,3540,3526,1,0
ebaff28e-35ba-4135-858b-bfc63eec29f2,significantly,0,0,0,0,1383,3540,3526,2,0
6d70e1e1-7609-4e51-a394-a47e7c144f63,past,0,0,0,0,1406,3540,3526,1,0
ed131859-54a1-4d20-87e8-b4aff097786d,week.,0,0,0,0,1411,3540,3526,2,0
64135e03-afb5-4f40-bd8c-a3ca6c49e1cf,may,0,0,0,0,1430,3540,3526,2,0
b9976c95-4adb-4990-b5a4-0b86b9fa78cf,mean,0,0,0,0,1434,3540,3526,1,0
3c2396a6-6d18-4fbb-900d-8c08d81b9ec9,know,0,0,0,0,1467,3540,3526,2,0
1d7de692-28c8-4214-b91d-3f6951476fae,know,0,0,0,0,1478,3540,3526,2,0
6fde2765-6047-4857-8015-629c37431214,see,0,0,0,0,1497,3540,3526,1,0
e0dbcabf-ec57-40de-bdc4-0ffecacf304c,data,0,0,0,0,1505,3540,3526,2,0
1f74e416-750c-4d1d-9380-87a0d8621468,coming,0,0,0,0,1518,3540,3526,1,0
8eea04c8-29af-4efe-b484-294b89a4e301,Nordlund,0,1,1,0,1533,3540,3526,3,0
65f514c0-2222-4c25-a5b4-40f083b5552b,said.,0,0,0,0,1542,3540,3526,4,0
bc90a45a-281e-413a-a113-f8b25958d0ca,Schuchat,0,1,1,0,1556,3540,3526,5,0
09aeff77-974b-45e7-a27d-0cba1727cbe1,noted,0,0,0,0,1565,3540,3526,1,0
679391e7-94a7-4daf-a984-9fe351793ed7,levels,0,0,0,0,1576,3540,3526,1,0
42adbc8d-0339-496a-b64a-0d6a952ce925,illness,0,0,0,0,1598,3540,3526,5,0
871ee624-4436-4905-96ae-3ff5e3e94c1c,across,0,0,0,0,1606,3540,3526,2,0
68b42961-d87b-445d-a2ad-5fbbf420459b,nation,0,0,0,0,1617,3540,3526,1,0
b4a79a62-85e4-448f-8a02-8ef3eb544650,reaching,0,0,0,0,1628,3540,3526,1,0
c7585cf9-1144-4ce2-92b7-b30131000a2a,peaks,0,0,0,0,1637,3540,3526,1,0
4091497b-ad13-4776-90e3-03475163e15c,observed,0,0,0,0,1643,3540,3526,1,0
c324563a-6ed2-402c-9002-fa0e67bce8b2,pandemic,0,0,0,0,1668,3540,3526,1,0
30977fd2-1bfe-4278-8be2-7cba3313af17,season,0,0,0,0,1677,3540,3526,5,0
8e85e780-9456-4ac5-a5af-020c75c59562,though,0,0,0,0,1693,3540,3526,2,0
ae0095d2-680b-4044-9bb1-9218e20e6bc3,flu,0,0,0,0,1712,3540,3526,9,0
6aba1899-8e63-4262-91c5-107aacb7d439,pandemic.,0,0,0,0,1723,3540,3526,1,0
a7237143-c8e8-4040-9236-b8e205335d2c,rates,0,0,0,0,1751,3540,3526,1,0
8ad060ee-e383-42f6-a48f-bd9a7c7a63de,significantly,0,0,0,0,1761,3540,3526,2,0
20d3b0ad-4ebd-4efe-90f2-bc4d05bc674a,higher,0,0,0,0,1775,3540,3526,2,0
069a29f3-5bbb-4c08-8702-35dfb84ef12b,seen,0,0,0,0,1798,3540,3526,1,0
3cb608d4-be14-4798-9bfc-b37628221eb4,time,0,0,0,0,1812,3540,3526,1,0
709fdcc6-5698-4a4a-bce7-4901d83a6bbb,year,0,0,0,0,1820,3540,3526,1,0
a19c2210-13b9-4255-bcc2-18cc827e295c,since,0,0,0,0,1825,3540,3526,2,0
b0b349ca-cf21-4c6a-bd2f-ba3c0b8fc75f,current,0,0,0,0,1835,3540,3526,2,0
a7b2d9ff-3043-42eb-b332-2ff73f143178,tracking,0,0,0,0,1843,3540,3526,1,0
5bda089a-ea57-4210-b9d9-faa9cc5b9bf4,system,0,0,0,0,1852,3540,3526,1,0
90ecd83f-48b5-47a5-adea-8ce8659e40d0,began,0,0,0,0,1859,3540,3526,2,0
c7a469e9-4316-4192-9ad2-b538b8b9b36a,almost,0,0,0,0,1865,3540,3526,1,0
6a37358b-8def-4231-8342-8469e8c5402f,decade,0,0,0,0,1874,3540,3526,1,0
a090e3dd-5892-4fcf-86b0-76cc5645b505,Schuchat,0,1,1,0,1887,3540,3526,5,0
a14ae2dc-9e40-4d28-8067-cee0537dd6da,added.,0,0,0,0,1896,3540,3526,2,0
8effca1a-bc40-4611-87f6-db3d018672a5,Hospitalization,0,1,1,0,1904,3540,3526,1,0
dd4989d7-acd3-4a74-8007-a0f234976d8e,illness,0,0,0,0,1924,3540,3526,5,0
ca49d2f2-a392-4d27-8a43-ba2300e64230,hospitalizations,0,0,0,0,1945,3540,3526,2,0
494200f0-0c9d-452a-bd64-0b5e09368d49,rose,0,0,0,0,1962,3540,3526,1,0
a8462b7e-a993-48b2-91cd-283effbd55d6,people,0,0,0,0,1979,3540,3526,2,0
cc4412ba-49ad-40ed-a1d4-0e2e9eb11cae,every,0,0,0,0,1993,3540,3526,2,0
ae0274d8-b32a-4e37-9350-81d9c3061102,sixth,0,0,0,0,2014,3540,3526,3,0
84ce83c7-2591-4c22-b58a-fd1d3d7cbe0f,week,0,0,0,0,2020,3540,3526,6,0
550a70ce-552d-4446-8db5-e1824a5a9e07,every,0,0,0,0,2054,3540,3526,2,0
b4246583-4428-40bb-ab7c-278541dafe94,last,0,0,0,0,2068,3540,3526,1,0
b157d937-54f8-4578-86fe-46d89efe3a1f,CDC,1,1,1,0,2083,3540,3526,6,0
7ea6669f-0d85-4377-9378-19b986a57d54,estimated,0,0,0,0,2087,3540,3526,3,0
474499ae-73fb-4962-9352-a0f4dbbb3e55,weekly,0,0,0,0,2104,3540,3526,2,0
f984ab3c-3f5b-41b6-a5c2-53ad5af5ddad,surveillance,0,0,0,0,2111,3540,3526,2,0
ef535bf6-fc75-4db6-8eaa-6ac035e22e5f,report.,0,0,0,0,2124,3540,172,2,0
d2716820-7ad7-4415-9297-07bcd5afa2e0,A,0,1,1,0,2133,3540,3526,1,0
d931e4f1-b992-4388-b5b8-96fd59af42b8,total,0,0,0,0,2135,3540,3526,3,0
c11d588f-aa59-4bac-bffe-241b674fbdf7,hospitalizations,0,0,0,0,2187,3540,3526,2,0
eaee5a7d-743d-4a1c-949b-e0a72f7a8f22,reported,0,0,0,0,2214,3540,3526,3,0
0e0659e6-2555-4086-afd3-895503a5c139,start,0,0,0,0,2244,3540,3526,1,0
734d1e23-c249-42f1-bea3-54458ba2046e,October,0,1,1,0,2253,3540,3526,1,0
a0fb2e21-ee21-441c-a3cc-08ea73cfa239,February,0,1,1,0,2272,3540,3526,3,0
878e011a-0c10-43e9-81be-e72065d8b781,according,0,0,0,0,2285,3540,3526,2,0
d12d0d38-4f11-499c-a3e2-f87a4e93da8b,CDC.,1,1,1,0,2302,3540,3526,1,0
bc3da459-6364-4a5c-96b0-d7d242478c6f,sixth,0,0,0,0,2330,3540,3526,3,0
ad98cc10-0613-4e25-98cb-f858fbd0ce13,week,0,0,0,0,2336,3540,3526,6,0
967f6960-a6c1-4260-966e-6d8ce912f3bb,people,0,0,0,0,2362,3540,3526,2,0
ff57ff94-4df3-4be6-bc7e-1f929edff557,visited,0,0,0,0,2373,3540,3526,1,0
454b2c27-0281-4f0f-8405-ef8b0a82a1e7,doctors,0,0,0,0,2387,3540,3526,1,0
b0824618-d414-43eb-96c2-80e12d30a8f6,complained,0,0,0,0,2395,3540,3526,1,0
10b4a1e3-fc08-4a05-b4da-06d85acea2b4,illness.,0,0,0,0,2418,3540,3526,1,0
5c118ca6-6286-4e0a-814a-8fc2fd02d150,This,0,1,1,0,2427,3540,3526,3,0
00f7a52c-41d0-4664-a188-cb3e3da0b702,high,0,0,0,0,2432,3540,3526,1,0
baffd941-3a08-490a-9b0d-f6377fc08b8d,rate,0,0,0,0,2437,3540,3526,2,0
2f74f5e3-4619-4211-bea6-5a6573f40044,illness,0,0,0,0,2457,3540,3526,5,0
4fea98f3-2b0d-4a0f-98e5-3e2fa66cd74f,occurred,0,0,0,0,2465,3540,3526,1,0
4fc15172-0944-480c-b0f7-97032a7acfdf,across,0,0,0,0,2474,3540,3526,2,0
0a9131b8-7329-4179-b50c-af76d3fec5b1,District,0,1,1,0,2505,3540,172,1,0
c4ae27ce-15ea-4211-92ef-14981c9b84e0,Puerto,0,1,1,0,2527,3540,172,1,0
846384ee-c0cb-4672-bc01-d2af7d8be258,Rico,0,1,1,0,2534,3540,172,1,0
b4db1471-278f-43c7-9a68-e39102c7d6dc,New,0,1,1,0,2543,3540,172,1,0
d17e79a9-e818-4da1-828f-431524b00b17,York,0,1,1,0,2547,3540,172,1,0
dc8c89a8-b614-412f-b5e9-265c7c45213f,CDC,1,1,1,0,2562,3540,172,6,0
d5ba0a7e-4dc9-4a92-8f4e-c75d2ce5e3b2,said.,0,0,0,0,2566,3540,172,4,0
31cfc5bc-b238-402a-bc9c-5aa1cdc52803,Among,0,1,1,0,2573,3540,172,1,0
0deef85e-8e68-40c1-b000-226823da94e5,proportion,0,0,0,0,2591,3540,172,1,0
3e0843b6-3e9c-4ad8-8a4d-fbfb41937bd2,deaths,0,0,0,0,2632,3540,172,6,0
ea0987ee-8f14-4e2b-922b-074217b10ad2,fell,0,0,0,0,2639,3540,172,1,0
d1f9af18-1417-4423-a4cc-8784a606261f,deaths,0,0,0,0,2662,3540,172,6,0
78995afc-1c8d-47dd-a384-940913b8fc1c,occurring,0,0,0,0,2669,3540,172,1,0
0037291a-e17c-40d6-9365-b4a38534ab6a,week,0,0,0,0,2690,3540,172,6,0
1ef37ea3-51c2-487d-917d-a8f26c485989,ending,0,0,0,0,2695,3540,172,3,0
54149a6c-23eb-4f55-af06-a3e9bc80d343,January,0,1,1,0,2702,3540,172,2,0
03b9411f-87ec-4299-a907-424158ab39e2,deaths,0,0,0,0,2728,3540,172,6,0
314f3850-9578-4b19-bacf-36e9df9254b8,week,0,0,0,0,2743,3540,172,6,0
22b095ae-228b-4b42-862f-71be582da6f6,ending,0,0,0,0,2748,3540,172,3,0
866db259-9fb4-4c63-b3a6-1bff710c0373,January,0,1,1,0,2755,3540,172,2,0
69eca727-a179-4a5e-8308-95ddeabf48f4,data,0,0,0,0,2773,3540,172,2,0
1ead0f0c-326e-49d7-beef-93df5929f9f0,always,0,0,0,0,2782,3540,172,1,0
ca1e31cb-156c-4d39-bb0b-e3382bc94bbb,two,0,0,0,0,2789,3540,172,1,0
43178c47-f6d0-43d8-bc96-10e9552cdb9b,weeks,0,0,0,0,2793,3540,172,1,0
f3cd2042-b956-4876-b203-37d9165777aa,This,0,1,1,0,2809,3540,172,3,0
8aa07b4b-42e6-4dd9-8d71-2d4399629da0,higher,0,0,0,0,2832,3540,172,2,0
001ca53c-6441-4fac-adcc-5a925662e052,anticipated,0,0,0,0,2848,3540,172,1,0
af75140c-8269-4760-b1e6-5f2b2cea0874,deaths,0,0,0,0,2891,3540,3526,6,0
8e3b4420-3e6f-4205-b599-7a9d1a19a140,estimated,0,0,0,0,2898,3540,3526,3,0
69732a2d-1513-4d1f-bd9a-5d94c8f63c50,week.,0,0,0,0,2916,3540,3526,2,0
28e2be91-f907-4157-ad28-272a6faa5486,In,0,1,1,0,2923,3540,3526,1,0
cea9848d-4f87-4017-a17d-d399516ffc50,flu,0,0,0,0,2937,3540,3526,9,0
9fb98457-46f6-4d77-8a44-351a7202d346,activity,0,0,0,0,2941,3540,3526,2,0
ec701fcf-7766-4cab-be24-ba12f6aa82f2,Nordlund,0,1,1,0,2973,3540,3526,3,0
0bc9ee65-ca7e-47d4-b442-eea2cf4790a2,said.,0,0,0,0,2982,3540,3526,4,0
b8f51650-0de9-4b36-b3f7-43cb21e5f6ae,Oregon,0,1,1,0,3000,3540,3526,1,0
865009d9-d1a5-4802-8480-23d37270d6f1,still,0,0,0,0,3011,3540,3526,2,0
a6aa0bc6-c74a-4f0d-9ce4-eba1abaadeda,Circulating,0,1,1,0,3033,3540,3526,1,0
94b38ad3-708b-41f6-aeee-b26863ecdaf8,flu,0,0,0,0,3045,3540,3526,9,0
4a6bd142-660d-4b6b-8248-170526f6a724,strains,0,0,0,0,3049,3540,3526,2,0
ef13bc64-3f3a-4588-980b-d3efabbd03a3,season,0,0,0,0,3062,3540,3526,5,0
2e69f433-b46f-4832-a3a7-20363dc1bf24,mix,0,0,0,0,3075,3540,3526,1,0
78d08cae-8996-4c6a-b904-24e5bcba43bb,B,0,1,1,0,3097,3540,3526,1,0
2c0b1c6d-cb43-4084-a82d-085a0db8732e,viruses.,0,0,0,0,3099,3540,3526,1,0
1e7a6309-400d-413c-b77c-c39ab66a9074,strains,0,0,0,0,3113,3540,3526,2,0
6d729ae8-7f15-4d41-91cb-821ea30cfaaa,continuing,0,0,0,0,3125,3540,3526,1,0
